imdb_id,title,original_title,year,runtime_minutes,genres,average_rating,num_votes,imdb_url
tt0135007,Three Men and a Leg,Tre uomini e una gamba,1997,100,Comedy,7.7,13312,https://www.imdb.com/title/tt0135007
tt0120604,Beowulf,Beowulf,1999,95,"Action,Adventure,Fantasy",4.1,13312,https://www.imdb.com/title/tt0120604
tt3164256,Rock the Kasbah,Rock the Kasbah,2015,106,"Comedy,Music,War",5.5,13310,https://www.imdb.com/title/tt3164256
tt0081748,Where the Buffalo Roam,Where the Buffalo Roam,1980,99,"Biography,Comedy",6.5,13310,https://www.imdb.com/title/tt0081748
tt32223398,Jaat,Jaat,2025,158,"Action,Crime,Drama",6.0,13310,https://www.imdb.com/title/tt32223398
tt2920808,God's Pocket,God's Pocket,2014,88,"Crime,Drama",6.1,13309,https://www.imdb.com/title/tt2920808
tt5751998,Small Town Crime,Small Town Crime,2017,91,"Action,Crime,Drama",6.6,13306,https://www.imdb.com/title/tt5751998
tt0497986,Time,Shigan,2006,97,"Drama,Mystery,Romance",7.1,13305,https://www.imdb.com/title/tt0497986
tt1879032,Rapture-Palooza,Rapture-Palooza,2013,85,"Comedy,Fantasy",5.2,13305,https://www.imdb.com/title/tt1879032
tt15342244,Master Gardener,Master Gardener,2022,111,"Drama,Mystery,Thriller",6.1,13304,https://www.imdb.com/title/tt15342244
tt1645131,Romeo & Juliet,Romeo & Juliet,2013,118,"Drama,Romance",5.8,13304,https://www.imdb.com/title/tt1645131
tt0113703,Love Letter,Love Letter,1995,117,"Drama,Romance",7.9,13303,https://www.imdb.com/title/tt0113703
tt0110093,I Love Trouble,I Love Trouble,1994,123,"Action,Comedy,Romance",5.4,13295,https://www.imdb.com/title/tt0110093
tt0194314,Romance,Romance,1999,84,"Drama,Romance",5.2,13290,https://www.imdb.com/title/tt0194314
tt22086334,Dream Girl 2,Dream Girl 2,2023,134,"Comedy,Drama,Romance",5.2,13286,https://www.imdb.com/title/tt22086334
tt2358913,Berserk: The Golden Age Arc III - The Advent,Berserk: Ougon jidai-hen III - Kourin,2013,110,"Action,Adventure,Animation",7.9,13285,https://www.imdb.com/title/tt2358913
tt0171685,Ratcatcher,Ratcatcher,1999,94,Drama,7.5,13284,https://www.imdb.com/title/tt0171685
tt2025526,War of the Arrows,Choi-jong-byeong-gi hwal,2011,122,"Action,Adventure",7.1,13280,https://www.imdb.com/title/tt2025526
tt0851577,The Island,Ostrov,2006,112,"Comedy,Drama",7.8,13277,https://www.imdb.com/title/tt0851577
tt0090930,Demons 2,Dèmoni 2... l'incubo ritorna,1986,92,Horror,5.9,13275,https://www.imdb.com/title/tt0090930
tt10023022,Clean,Clean,2021,94,"Action,Crime,Drama",5.6,13270,https://www.imdb.com/title/tt10023022
tt9877170,Malang: Unleash the Madness,Malang: Unleash the Madness,2020,135,"Action,Crime,Drama",6.5,13265,https://www.imdb.com/title/tt9877170
tt8869978,Batla House,Batla House,2019,146,"Action,Crime,Drama",7.2,13246,https://www.imdb.com/title/tt8869978
tt1111833,Super High Me,Super High Me,2007,89,"Comedy,Documentary",6.0,13244,https://www.imdb.com/title/tt1111833
tt12137964,Anything for Jackson,Anything for Jackson,2020,97,"Horror,Mystery",6.3,13243,https://www.imdb.com/title/tt12137964
tt0105616,Tom and Jerry: The Movie,Tom and Jerry: The Movie,1992,84,"Adventure,Animation,Comedy",5.5,13240,https://www.imdb.com/title/tt0105616
tt28490044,Evil Does Not Exist,Aku wa sonzai shinai,2023,106,Drama,7.0,13238,https://www.imdb.com/title/tt28490044
tt0094118,Teen Wolf Too,Teen Wolf Too,1987,95,"Comedy,Fantasy",3.5,13235,https://www.imdb.com/title/tt0094118
tt3859310,How to Talk to Girls at Parties,How to Talk to Girls at Parties,2017,102,"Comedy,Music,Romance",5.7,13233,https://www.imdb.com/title/tt3859310
tt5690142,Mom,Mom,2017,146,"Crime,Drama,Thriller",7.2,13233,https://www.imdb.com/title/tt5690142
tt0120769,The Newton Boys,The Newton Boys,1998,122,"Action,Crime,Drama",6.1,13233,https://www.imdb.com/title/tt0120769
tt8058874,We Summon the Darkness,We Summon the Darkness,2019,91,"Drama,Horror,Music",5.2,13224,https://www.imdb.com/title/tt8058874
tt1657299,The Decoy Bride,The Decoy Bride,2011,89,"Comedy,Drama,Romance",6.1,13221,https://www.imdb.com/title/tt1657299
tt0330243,Day of the Wacko,Dzien swira,2002,93,"Comedy,Drama,Romance",8.1,13221,https://www.imdb.com/title/tt0330243
tt0869994,Paris,Paris,2008,130,"Comedy,Drama,Romance",6.8,13221,https://www.imdb.com/title/tt0869994
tt31322753,Twinless,Twinless,2025,100,"Comedy,Drama",7.3,13219,https://www.imdb.com/title/tt31322753
tt32612507,Lee Cronin's The Mummy,The Mummy,2026,134,Horror,6.4,13217,https://www.imdb.com/title/tt32612507
tt6445414,The Coldest Game,The Coldest Game,2019,102,"History,Sport,Thriller",6.2,13210,https://www.imdb.com/title/tt6445414
tt0386820,Terkel in Trouble,Terkel i knibe,2004,77,"Animation,Comedy,Musical",7.1,13208,https://www.imdb.com/title/tt0386820
tt2926068,Manam,Manam,2014,163,"Comedy,Drama,Fantasy",8.0,13208,https://www.imdb.com/title/tt2926068
tt31852278,Subedaar,Subedaar,2026,145,"Action,Drama",6.1,13208,https://www.imdb.com/title/tt31852278
tt0475723,Shinobi: Heart Under Blade,Shinobi,2005,107,"Action,Drama,Fantasy",6.8,13207,https://www.imdb.com/title/tt0475723
tt2304426,The Selfish Giant,The Selfish Giant,2013,91,Drama,7.3,13204,https://www.imdb.com/title/tt2304426
tt0091396,Legal Eagles,Legal Eagles,1986,116,"Comedy,Crime,Romance",6.0,13203,https://www.imdb.com/title/tt0091396
tt0110647,The NeverEnding Story III,Die unendliche Geschichte III: Rettung aus Phantasien,1994,95,"Adventure,Comedy,Family",3.2,13201,https://www.imdb.com/title/tt0110647
tt1032821,Tyson,Tyson,2008,90,"Biography,Documentary,Sport",7.4,13201,https://www.imdb.com/title/tt1032821
tt1734110,No One Killed Jessica,No One Killed Jessica,2011,136,"Biography,Crime,Drama",7.2,13200,https://www.imdb.com/title/tt1734110
tt5207158,South Wind,Juzni vetar,2018,130,"Crime,Drama,Thriller",7.8,13198,https://www.imdb.com/title/tt5207158
tt0094008,Someone to Watch Over Me,Someone to Watch Over Me,1987,106,"Crime,Drama,Romance",6.1,13196,https://www.imdb.com/title/tt0094008
tt0378284,Machuca,Machuca,2004,121,"Biography,Drama,History",7.7,13192,https://www.imdb.com/title/tt0378284
tt2070776,Populaire,Populaire,2012,111,"Comedy,Romance,Sport",6.8,13191,https://www.imdb.com/title/tt2070776
tt1447508,Peepli [Live],Peepli [Live],2010,95,"Comedy,Drama",7.4,13189,https://www.imdb.com/title/tt1447508
tt21103300,My Big Fat Greek Wedding 3,My Big Fat Greek Wedding 3,2023,92,"Comedy,Drama,Romance",5.2,13186,https://www.imdb.com/title/tt21103300
tt5076214,Delibal,Delibal,2015,117,"Drama,Romance",6.7,13185,https://www.imdb.com/title/tt5076214
tt1701210,Day of the Falcon,Black Gold,2011,130,"Action,Drama,History",6.6,13183,https://www.imdb.com/title/tt1701210
tt0080798,Gloria,Gloria,1980,121,"Crime,Drama,Thriller",7.1,13183,https://www.imdb.com/title/tt0080798
tt0086973,Blame It on Rio,Blame It on Rio,1984,100,"Comedy,Romance",5.8,13183,https://www.imdb.com/title/tt0086973
tt33053440,Champagne Problems,Champagne Problems,2025,99,"Comedy,Romance",6.0,13175,https://www.imdb.com/title/tt33053440
tt9794630,The Vanished,The Vanished,2020,115,"Action,Crime,Thriller",5.8,13174,https://www.imdb.com/title/tt9794630
tt0202402,Whatever It Takes,Whatever It Takes,2000,94,"Comedy,Drama,Romance",5.5,13167,https://www.imdb.com/title/tt0202402
tt23330554,Winnie-the-Pooh: Blood and Honey 2,Winnie-the-Pooh: Blood and Honey II,2024,93,"Horror,Mystery,Thriller",4.6,13164,https://www.imdb.com/title/tt23330554
tt0200849,My Best Fiend,Mein liebster Feind - Klaus Kinski,1999,95,"Biography,Documentary",7.8,13160,https://www.imdb.com/title/tt0200849
tt21106646,The Next 365 Days,The Next 365 Days,2022,112,"Drama,Romance",2.9,13149,https://www.imdb.com/title/tt21106646
tt26733325,Homebound,Homebound,2025,119,Drama,7.9,13145,https://www.imdb.com/title/tt26733325
tt0974613,The Other Man,The Other Man,2008,88,"Drama,Mystery,Thriller",5.4,13144,https://www.imdb.com/title/tt0974613
tt3202202,Palm Trees in the Snow,Palmeras en la nieve,2015,163,"Drama,Romance",7.3,13141,https://www.imdb.com/title/tt3202202
tt7058080,Angel of Mine,Angel of Mine,2019,98,"Drama,Mystery,Thriller",6.4,13140,https://www.imdb.com/title/tt7058080
tt7026488,Come True,Come True,2020,105,"Horror,Sci-Fi",5.9,13139,https://www.imdb.com/title/tt7026488
tt0488658,Unaccompanied Minors,Unaccompanied Minors,2006,90,"Adventure,Comedy,Family",5.4,13136,https://www.imdb.com/title/tt0488658
tt10698174,Wolf,Wolf,2021,99,"Drama,Mystery,Thriller",5.1,13133,https://www.imdb.com/title/tt10698174
tt20859464,The Artifice Girl,The Artifice Girl,2022,93,"Mystery,Sci-Fi,Thriller",6.6,13130,https://www.imdb.com/title/tt20859464
tt0085180,L'Argent,L'Argent,1983,85,"Crime,Drama",7.4,13129,https://www.imdb.com/title/tt0085180
tt10199640,Beanpole,Dylda,2019,130,"Drama,War",7.2,13128,https://www.imdb.com/title/tt10199640
tt7476116,Sink or Swim,Le grand bain,2018,121,"Comedy,Drama,Sport",6.9,13124,https://www.imdb.com/title/tt7476116
tt0098097,Pink Cadillac,Pink Cadillac,1989,122,"Action,Comedy,Crime",5.4,13122,https://www.imdb.com/title/tt0098097
tt0113347,How to Make an American Quilt,How to Make an American Quilt,1995,117,"Comedy,Drama,Romance",6.3,13119,https://www.imdb.com/title/tt0113347
tt0443496,Edmond,Edmond,2005,82,"Drama,Thriller",6.2,13114,https://www.imdb.com/title/tt0443496
tt4771896,The Fury of a Patient Man,Tarde para la ira,2016,92,"Crime,Drama,Thriller",6.7,13111,https://www.imdb.com/title/tt4771896
tt0367188,Modigliani,Modigliani,2004,128,"Biography,Drama",7.2,13109,https://www.imdb.com/title/tt0367188
tt30007864,The American Society of Magical Negroes,The American Society of Magical Negroes,2024,104,"Comedy,Fantasy",3.9,13108,https://www.imdb.com/title/tt30007864
tt0758771,Outlaw,Outlaw,2007,103,"Action,Crime,Drama",5.7,13103,https://www.imdb.com/title/tt0758771
tt29232158,Troll 2,Troll 2,2025,105,"Action,Adventure,Drama",5.3,13102,https://www.imdb.com/title/tt29232158
tt6290798,UFO,UFO,2018,88,"Drama,Mystery,Sci-Fi",6.2,13097,https://www.imdb.com/title/tt6290798
tt10661848,Jagame Thandhiram,Jagame Thandhiram,2021,158,"Action,Crime,Drama",5.8,13091,https://www.imdb.com/title/tt10661848
tt0991346,Bhoothnath,Bhoothnath,2008,150,"Comedy,Drama,Family",6.5,13085,https://www.imdb.com/title/tt0991346
tt0099426,Bullet in the Head,Dip huet gai tau,1990,136,"Action,Crime,Drama",7.5,13085,https://www.imdb.com/title/tt0099426
tt0215545,Bamboozled,Bamboozled,2000,135,"Comedy,Drama,Music",6.7,13085,https://www.imdb.com/title/tt0215545
tt24429218,Genie,Genie,2023,93,"Comedy,Fantasy",5.9,13085,https://www.imdb.com/title/tt24429218
tt0105130,Peter's Friends,Peter's Friends,1992,101,"Comedy,Drama,Romance",7.0,13080,https://www.imdb.com/title/tt0105130
tt1532957,Paa,Paa,2009,133,"Comedy,Drama",7.1,13074,https://www.imdb.com/title/tt1532957
tt0119142,For Richer or Poorer,For Richer or Poorer,1997,115,"Comedy,Romance",5.9,13069,https://www.imdb.com/title/tt0119142
tt8193790,Deerskin,Le daim,2019,77,"Comedy,Horror",6.6,13068,https://www.imdb.com/title/tt8193790
tt16953666,The Night of the 12th,La nuit du 12,2022,115,"Crime,Drama,Mystery",7.0,13062,https://www.imdb.com/title/tt16953666
tt0084628,Sans Soleil,Sans soleil,1983,100,"Documentary,Drama",7.7,13058,https://www.imdb.com/title/tt0084628
tt22743064,Yaariyan 2,Yaariyan 2,2023,148,"Comedy,Drama,Musical",5.0,13051,https://www.imdb.com/title/tt22743064
tt0086508,Uncommon Valor,Uncommon Valor,1983,105,"Action,Drama,Thriller",6.3,13049,https://www.imdb.com/title/tt0086508
tt1328634,New York,New York,2009,153,"Crime,Drama,Thriller",6.8,13042,https://www.imdb.com/title/tt1328634
tt4158876,Other People,Other People,2016,97,"Comedy,Drama",6.8,13038,https://www.imdb.com/title/tt4158876
tt0103130,Trust,Trust,1990,107,"Comedy,Crime,Drama",7.4,13037,https://www.imdb.com/title/tt0103130
tt2935390,The Snare,The Snare,2017,90,"Horror,Mystery,Thriller",5.5,13037,https://www.imdb.com/title/tt2935390
tt2205401,Addicted,Addicted,2014,106,"Drama,Romance,Thriller",5.0,13035,https://www.imdb.com/title/tt2205401
tt4867110,Swiped,Swiped,2018,93,"Comedy,Romance",2.8,13032,https://www.imdb.com/title/tt4867110
tt13795296,Thank God,Thank God,2022,121,Comedy,5.6,13032,https://www.imdb.com/title/tt13795296
tt9738716,The World to Come,The World to Come,2020,105,"Drama,History,Western",6.4,13031,https://www.imdb.com/title/tt9738716
tt2571140,Boss,Boss,2013,143,"Action,Comedy,Drama",5.1,13028,https://www.imdb.com/title/tt2571140
tt0089348,Invasion U.S.A.,Invasion U.S.A.,1985,107,"Action,Thriller",5.5,13023,https://www.imdb.com/title/tt0089348
tt1810697,Meeting Evil,Meeting Evil,2012,89,"Crime,Drama,Mystery",5.3,13023,https://www.imdb.com/title/tt1810697
tt0466856,ATL,ATL,2006,105,"Comedy,Crime,Drama",6.2,13022,https://www.imdb.com/title/tt0466856
tt6537238,Salyut-7: The True Story of the Soviet 'Apollo 13',Salyut-7,2017,111,"Adventure,Drama,History",7.2,13019,https://www.imdb.com/title/tt6537238
tt0094057,Street Trash,Street Trash,1987,91,"Comedy,Horror",5.9,13018,https://www.imdb.com/title/tt0094057
tt0762121,The Nativity Story,The Nativity Story,2006,101,"Adventure,Drama,Family",6.8,13017,https://www.imdb.com/title/tt0762121
tt4193394,Indignation,Indignation,2016,110,"Drama,Romance",6.7,13016,https://www.imdb.com/title/tt4193394
tt0389328,Rise: Blood Hunter,Rise,2007,97,"Action,Crime,Horror",4.9,13008,https://www.imdb.com/title/tt0389328
tt0878695,Murder Party,Murder Party,2007,79,"Comedy,Horror",5.8,13005,https://www.imdb.com/title/tt0878695
tt3053228,Day of the Dead: Bloodline,Day of the Dead: Bloodline,2017,90,"Action,Drama,Horror",3.5,13003,https://www.imdb.com/title/tt3053228
tt2091478,Air,Air,2015,95,"Drama,Sci-Fi,Thriller",5.1,13000,https://www.imdb.com/title/tt2091478
tt0094082,Suspect,Suspect,1987,121,"Crime,Drama,Mystery",6.6,13000,https://www.imdb.com/title/tt0094082
tt3921314,Muhammad: The Messenger of God,Mohammad Rasoolollah,2015,162,"Biography,Drama,History",7.2,12998,https://www.imdb.com/title/tt3921314
tt1273221,London Fields,London Fields,2018,118,"Crime,Mystery,Thriller",3.9,12997,https://www.imdb.com/title/tt1273221
tt5884234,First Kill,First Kill,2017,97,"Action,Thriller",5.0,12996,https://www.imdb.com/title/tt5884234
tt0115693,Black Mask,Hak hap,1996,99,"Action,Adventure,Comedy",6.0,12996,https://www.imdb.com/title/tt0115693
tt0088015,Ronia: The Robber's Daughter,Ronja Rövardotter,1984,126,"Adventure,Drama,Family",7.3,12992,https://www.imdb.com/title/tt0088015
tt6793580,Champions,Campeones,2018,124,"Comedy,Drama,Family",7.2,12991,https://www.imdb.com/title/tt6793580
tt21979910,The Passenger,The Passenger,2023,94,"Drama,Thriller",6.4,12989,https://www.imdb.com/title/tt21979910
tt0118539,3 Ninjas: High Noon at Mega Mountain,3 Ninjas: High Noon at Mega Mountain,1998,93,"Action,Adventure,Comedy",3.0,12989,https://www.imdb.com/title/tt0118539
tt1567233,Forks Over Knives,Forks Over Knives,2011,90,Documentary,7.7,12988,https://www.imdb.com/title/tt1567233
tt14833464,Players,Players,2024,105,"Comedy,Romance",5.7,12986,https://www.imdb.com/title/tt14833464
tt1270842,Norwegian Wood,Noruwei no mori,2010,133,"Drama,Romance",6.3,12986,https://www.imdb.com/title/tt1270842
tt14999684,Shelby Oaks,Shelby Oaks,2024,91,"Horror,Thriller",5.4,12986,https://www.imdb.com/title/tt14999684
tt2404465,Troop Zero,Troop Zero,2019,94,"Comedy,Drama,Family",6.9,12981,https://www.imdb.com/title/tt2404465
tt3263614,"Kumiko, The Treasure Hunter","Kumiko, the Treasure Hunter",2014,105,Drama,6.6,12979,https://www.imdb.com/title/tt3263614
tt2781832,Final Prayer,The Borderlands,2013,89,"Horror,Sci-Fi,Thriller",5.8,12977,https://www.imdb.com/title/tt2781832
tt1407084,Twelve,Twelve,2010,93,"Action,Drama,Thriller",5.6,12969,https://www.imdb.com/title/tt1407084
tt28254460,Sly,Sly,2023,95,"Biography,Documentary",7.0,12969,https://www.imdb.com/title/tt28254460
tt1291566,The Vanishing of Sidney Hall,Sidney Hall,2017,119,"Drama,Mystery,Romance",6.8,12968,https://www.imdb.com/title/tt1291566
tt0112288,The Addiction,The Addiction,1995,82,"Drama,Horror",6.5,12967,https://www.imdb.com/title/tt0112288
tt0454084,Blind Dating,Blind Dating,2006,95,"Comedy,Romance",6.0,12966,https://www.imdb.com/title/tt0454084
tt2524674,Wetlands,Feuchtgebiete,2013,109,"Comedy,Drama",5.8,12966,https://www.imdb.com/title/tt2524674
tt8269248,Vakeel Saab,Vakeel Saab,2021,153,"Action,Drama,Thriller",6.9,12964,https://www.imdb.com/title/tt8269248
tt0089280,Hobgoblins,Hobgoblins,1988,88,"Comedy,Horror,Sci-Fi",2.3,12963,https://www.imdb.com/title/tt0089280
tt15364972,Sanctuary,Sanctuary,2022,96,"Drama,Romance,Thriller",6.2,12963,https://www.imdb.com/title/tt15364972
tt0780534,My Mom's New Boyfriend,My Mom's New Boyfriend,2008,119,"Comedy,Crime,Romance",5.3,12961,https://www.imdb.com/title/tt0780534
tt0792965,Hunting and Gathering,"Ensemble, c'est tout",2007,97,"Drama,Romance",6.7,12961,https://www.imdb.com/title/tt0792965
tt1552211,The Last Days of American Crime,The Last Days of American Crime,2020,148,"Action,Crime,Drama",3.8,12955,https://www.imdb.com/title/tt1552211
tt8709036,A Christmas Prince: The Royal Wedding,A Christmas Prince: The Royal Wedding,2018,92,"Comedy,Drama,Romance",5.3,12955,https://www.imdb.com/title/tt8709036
tt5310090,Irudhi Suttru,Irudhi Suttru,2016,109,"Drama,Sport",7.6,12952,https://www.imdb.com/title/tt5310090
tt2314824,Behaving Badly,Behaving Badly,2014,97,"Comedy,Romance",4.4,12942,https://www.imdb.com/title/tt2314824
tt0107630,My Life,My Life,1993,117,Drama,6.8,12942,https://www.imdb.com/title/tt0107630
tt13694628,Nitram,Nitram,2021,112,"Crime,Drama,Thriller",7.1,12938,https://www.imdb.com/title/tt13694628
tt18257464,Polite Society,Polite Society,2023,104,"Action,Comedy",6.6,12937,https://www.imdb.com/title/tt18257464
tt0489037,Who Killed the Electric Car?,Who Killed the Electric Car?,2006,92,Documentary,7.6,12932,https://www.imdb.com/title/tt0489037
tt6087226,Coma,Koma,2019,111,"Action,Adventure,Mystery",6.3,12931,https://www.imdb.com/title/tt6087226
tt1780762,Aftershock,Aftershock,2012,89,"Action,Adventure,Drama",4.8,12926,https://www.imdb.com/title/tt1780762
tt19887550,Good Grief,Good Grief,2023,100,"Comedy,Drama,Romance",6.4,12924,https://www.imdb.com/title/tt19887550
tt13984924,Fauci,Fauci,2021,104,"Biography,Documentary,History",6.5,12918,https://www.imdb.com/title/tt13984924
tt6760876,Wasp Network,Wasp Network,2019,127,"Crime,Drama,Thriller",5.9,12913,https://www.imdb.com/title/tt6760876
tt1723808,Reagan,Reagan,2024,141,"Biography,Drama,History",6.2,12910,https://www.imdb.com/title/tt1723808
tt1918734,2067,2067,2020,114,"Mystery,Sci-Fi",4.9,12908,https://www.imdb.com/title/tt1918734
tt1648186,Fisherman's Friends,Fisherman's Friends,2019,112,"Comedy,Drama,Music",7.0,12908,https://www.imdb.com/title/tt1648186
tt6843812,Baaghi 2,Baaghi 2,2018,137,"Action,Crime,Drama",4.7,12906,https://www.imdb.com/title/tt6843812
tt10709484,Don,Don,2022,165,"Comedy,Romance",6.8,12904,https://www.imdb.com/title/tt10709484
tt0086450,To Be or Not to Be,To Be or Not to Be,1983,107,"Comedy,Drama,War",6.9,12903,https://www.imdb.com/title/tt0086450
tt15242330,The First Slam Dunk,Za Fâsuto Suramu Danku,2022,124,"Animation,Comedy,Drama",8.0,12901,https://www.imdb.com/title/tt15242330
tt0485323,Fullmetal Alchemist the Movie: Conqueror of Shamballa,Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono,2005,105,"Action,Adventure,Animation",7.3,12892,https://www.imdb.com/title/tt0485323
tt2468774,Confession of Murder,Naega sarinbeomida,2012,119,"Action,Crime,Mystery",7.0,12887,https://www.imdb.com/title/tt2468774
tt6003368,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,2017,91,"Adventure,Comedy,Family",4.3,12886,https://www.imdb.com/title/tt6003368
tt0133024,Ishq,Ishq,1997,161,"Action,Comedy,Drama",6.8,12884,https://www.imdb.com/title/tt0133024
tt3322892,XX,XX,2017,80,Horror,4.6,12882,https://www.imdb.com/title/tt3322892
tt30216176,Lady Ballers,Lady Ballers,2023,112,"Comedy,Sport",5.6,12881,https://www.imdb.com/title/tt30216176
tt7209472,Aiyai: Wrathful Soul,Aiyai: Wrathful Soul,2020,83,"Mystery,Thriller",4.1,12877,https://www.imdb.com/title/tt7209472
tt3082898,Kickboxer: Vengeance,Kickboxer: Vengeance,2016,90,"Action,Crime,Drama",4.9,12877,https://www.imdb.com/title/tt3082898
tt0476958,Amusement,Amusement,2008,85,"Crime,Horror,Mystery",4.9,12876,https://www.imdb.com/title/tt0476958
tt0119080,Eve's Bayou,Eve's Bayou,1997,108,Drama,7.2,12874,https://www.imdb.com/title/tt0119080
tt12415546,Attack on Titan: Chronicle,Shingeki no Kyojin: Chronicle,2020,122,"Action,Adventure,Animation",8.4,12872,https://www.imdb.com/title/tt12415546
tt0427582,The Method,El método,2005,115,"Drama,Thriller",7.1,12869,https://www.imdb.com/title/tt0427582
tt0478209,Metal: A Headbanger's Journey,Metal: A Headbanger's Journey,2005,96,"Documentary,Music",8.0,12868,https://www.imdb.com/title/tt0478209
tt0844671,College,College,2008,94,Comedy,4.6,12866,https://www.imdb.com/title/tt0844671
tt7758160,Goodachari,Goodachari,2018,147,"Action,Thriller",7.8,12865,https://www.imdb.com/title/tt7758160
tt1403988,The Romantics,The Romantics,2010,95,"Comedy,Drama,Romance",5.0,12861,https://www.imdb.com/title/tt1403988
tt0086336,Something Wicked This Way Comes,Something Wicked This Way Comes,1983,95,"Fantasy,Mystery,Thriller",6.7,12860,https://www.imdb.com/title/tt0086336
tt6473066,Clouds,Clouds,2020,121,"Biography,Drama,Music",7.5,12859,https://www.imdb.com/title/tt6473066
tt0104926,Mr. Baseball,Mr. Baseball,1992,108,"Comedy,Romance,Sport",6.1,12859,https://www.imdb.com/title/tt0104926
tt2160105,I Still See You,I Still See You,2018,98,"Fantasy,Horror,Mystery",5.8,12858,https://www.imdb.com/title/tt2160105
tt0093278,Ishtar,Ishtar,1987,107,"Action,Adventure,Comedy",4.8,12852,https://www.imdb.com/title/tt0093278
tt0114671,Land and Freedom,Land and Freedom,1995,109,"Drama,War",7.5,12851,https://www.imdb.com/title/tt0114671
tt0168501,The Best Man,The Best Man,1999,120,"Comedy,Drama,Romance",6.8,12850,https://www.imdb.com/title/tt0168501
tt7638344,Dhadak,Dhadak,2018,138,"Drama,Romance",4.7,12848,https://www.imdb.com/title/tt7638344
tt2952602,Kung Fu Jungle,Yi ge ren de wu lin,2014,100,"Action,Crime,Thriller",6.4,12835,https://www.imdb.com/title/tt2952602
tt13429362,In the Earth,In the Earth,2021,107,"Drama,Horror,Mystery",5.1,12834,https://www.imdb.com/title/tt13429362
tt0473356,The Flock,The Flock,2007,96,"Crime,Drama,Mystery",5.7,12832,https://www.imdb.com/title/tt0473356
tt0184756,Mr. Muhsin,Muhsin Bey,1987,119,"Comedy,Drama,Music",8.4,12828,https://www.imdb.com/title/tt0184756
tt0087481,Double Trouble,Non c'è due senza quattro,1984,99,"Action,Comedy",7.1,12827,https://www.imdb.com/title/tt0087481
tt15944428,Ghoomer,Ghoomer,2023,135,"Drama,Sport",7.5,12827,https://www.imdb.com/title/tt15944428
tt8001346,Asterix: The Secret of the Magic Potion,Astérix : Le Secret de la potion magique,2018,87,"Adventure,Animation,Comedy",6.7,12826,https://www.imdb.com/title/tt8001346
tt6675244,Transit,Transit,2018,101,"Drama,Sci-Fi",6.9,12824,https://www.imdb.com/title/tt6675244
tt13206926,Joji,Joji,2021,113,"Crime,Drama",7.7,12814,https://www.imdb.com/title/tt13206926
tt0433442,The Return,The Return,2005,85,"Horror,Mystery,Thriller",4.7,12812,https://www.imdb.com/title/tt0433442
tt0102900,Shattered,Shattered,1991,98,"Crime,Drama,Mystery",6.5,12811,https://www.imdb.com/title/tt0102900
tt1757746,Extracted,Extracted,2012,89,"Drama,Sci-Fi",6.4,12810,https://www.imdb.com/title/tt1757746
tt0799954,The Bridge,The Bridge,2006,94,"Documentary,Drama",7.2,12810,https://www.imdb.com/title/tt0799954
tt14060232,Infinite Storm,Infinite Storm,2022,97,"Drama,Thriller",5.3,12810,https://www.imdb.com/title/tt14060232
tt0088915,A Chorus Line,A Chorus Line,1985,118,"Drama,Music,Musical",6.2,12807,https://www.imdb.com/title/tt0088915
tt1525890,The Caller,The Caller,2011,92,"Drama,Horror,Mystery",6.0,12804,https://www.imdb.com/title/tt1525890
tt15680228,Bheed,Bheed,2023,124,"Drama,History",6.5,12803,https://www.imdb.com/title/tt15680228
tt11656220,Midnight in the Switchgrass,Midnight in the Switchgrass,2021,99,"Crime,Mystery,Thriller",4.6,12797,https://www.imdb.com/title/tt11656220
tt0083336,Wolfen,Wolfen,1981,115,"Horror,Thriller",6.3,12797,https://www.imdb.com/title/tt0083336
tt0762138,Syrup,Syrup,2013,90,"Comedy,Drama,Romance",5.6,12794,https://www.imdb.com/title/tt0762138
tt10895556,Rashmi Rocket,Rashmi Rocket,2021,129,"Drama,Sport",7.1,12793,https://www.imdb.com/title/tt10895556
tt0092115,Troll,Troll,1986,82,"Comedy,Fantasy,Horror",4.6,12792,https://www.imdb.com/title/tt0092115
tt1712159,11-11-11,11-11-11,2011,90,"Horror,Mystery,Thriller",3.9,12791,https://www.imdb.com/title/tt1712159
tt9207700,Made in Italy,Made in Italy,2020,94,"Comedy,Drama,Romance",6.0,12788,https://www.imdb.com/title/tt9207700
tt1859522,Kiss Me,Kyss mig,2011,105,"Drama,Romance",6.8,12787,https://www.imdb.com/title/tt1859522
tt0093780,The Principal,The Principal,1987,109,"Action,Crime,Drama",6.3,12786,https://www.imdb.com/title/tt0093780
tt2617676,Thalaivaa,Thalaivaa,2013,179,"Action,Crime,Drama",6.3,12779,https://www.imdb.com/title/tt2617676
tt31747163,What Jennifer Did,What Jennifer Did,2024,87,"Crime,Documentary",6.1,12777,https://www.imdb.com/title/tt31747163
tt11833648,The Book of Sun,Shams Al-Ma'arif,2020,120,Comedy,7.9,12773,https://www.imdb.com/title/tt11833648
tt8399288,Memoria,Memoria,2021,136,"Drama,Mystery,Sci-Fi",6.4,12773,https://www.imdb.com/title/tt8399288
tt14813212,The Munsters,The Munsters,2022,109,"Comedy,Family,Fantasy",4.5,12768,https://www.imdb.com/title/tt14813212
